id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1233844119795052545,1233844119795052545,1583006336000,2020-02-29,19:58:56,GMT Summer Time,522300206,edirco,edi,,"Ola cab discount code TB117QQ
Get £5 off for your first 3 rides in London 
Just download the app, sign app and apply 
the code TB117QQ  pic.twitter.com/MAjcZT28CB",[],[],[],0,1,1,[],[],https://twitter.com/edirco/status/1233844119795052545,False,,1,,,,,,,"[{'user_id': '522300206', 'username': 'edirco'}]",,,,
1233780663913975809,1233780663913975809,1582991207000,2020-02-29,15:46:47,GMT Summer Time,30867059,jaishn,Jaishree Nagarajan,,.@OlainUK Not sure what is happening or how the app works but I had a £10 credit for referring a friend and this was not utilized in my ride. Am I missing something? Will be very disappointed if the promised discount didn't work! #travel #rideapps #OLA #olacab #Uber #kapten,['olainuk'],[],[],1,0,0,"['#travel', '#rideapps', '#ola', '#olacab', '#uber', '#kapten']",[],https://twitter.com/JaishN/status/1233780663913975809,False,,0,,,,,,,"[{'user_id': '30867059', 'username': 'JaishN'}, {'user_id': '996571805312737280', 'username': 'OlainUK'}]",,,,
1233721514958127104,1233659872115294208,1582977105000,2020-02-29,11:51:45,GMT Summer Time,2542889478,ola_supports,Ola Support,,The voucher details can be viewed under the 'Bell icon' or 'Apply coupon' section. Kindly apply the code before confirming the ride to avail discount.  https://twitter.com/messages/compose?recipient_id=2542889478 …,['iampayald'],['https://twitter.com/messages/compose?recipient_id=2542889478'],[],0,0,0,[],[],https://twitter.com/ola_supports/status/1233721514958127104,False,,0,,,,,,,"[{'user_id': '2542889478', 'username': 'ola_supports'}, {'user_id': '1233658454537097221', 'username': 'iamPayalD'}]",,,,
1233640755492683779,1233640755492683779,1582957850000,2020-02-29,06:30:50,GMT Summer Time,1057688835495088129,shubham68202021,Shubham Rastogi,,"@ola_supports hi the driver allotted to me for the attached ride was not professional and behaved ill mannered with my wife, neither the discount code was apllied on this ride  pic.twitter.com/avaHLTnDoD",['ola_supports'],[],"['https://pbs.twimg.com/media/ER7FqDHXsAEx60F.jpg', 'https://pbs.twimg.com/media/ER7Fs2-WkAMxzM5.jpg']",2,0,0,[],[],https://twitter.com/Shubham68202021/status/1233640755492683779,False,,0,,,,,,,"[{'user_id': '1057688835495088129', 'username': 'Shubham68202021'}, {'user_id': '2542889478', 'username': 'ola_supports'}]",,,,
1233495571119378432,1233489465961832450,1582923236000,2020-02-28,20:53:56,GMT Summer Time,996571805312737280,olainuk,Ola UK,,"We apologize for the wrong impression, Natalie. When you book a ride, if the surge fee is more than the discount value of other existing offers, we automatically apply the offer that waives off the surge fee. In this way, your ride fare will be comparatively less. Thanks, Ola.",['quilternatalie'],[],[],0,0,0,[],[],https://twitter.com/OlainUK/status/1233495571119378432,False,,0,,,,,,,"[{'user_id': '996571805312737280', 'username': 'OlainUK'}, {'user_id': '1139301670461038593', 'username': 'QuilterNatalie'}]",,,,
1233473588180598784,1233472121466183680,1582917994000,2020-02-28,19:26:34,GMT Summer Time,2542889478,ola_supports,Ola Support,,"Hi, Please be advised that with the cab pass, a maximum discount of Rs.50/- will be applied on all the rides whenever the difference between actual and flat fare is less than Rs. 50. You may check the information under ""View pass details"" in the app while purchasing the cab pass.",['iamrajivnair'],[],[],0,0,0,[],[],https://twitter.com/ola_supports/status/1233473588180598784,False,,0,,,,,,,"[{'user_id': '2542889478', 'username': 'ola_supports'}, {'user_id': '383124859', 'username': 'iamrajivnair'}]",,,,
1233433063746605059,1233433063746605059,1582908333000,2020-02-28,16:45:33,GMT Summer Time,1216122522384699392,olapromouk,OlaPromoUK,,"Ditch your car, get a cab. Download the Ola app in the Play or App store, enter ' HY462U ' as your referral code and start saving. #London #Ola #Taxi #Cab #Discount #Coupon #Promo #GretaThunberg #FridayFeeling #FridayThoughts",[],[],[],0,0,0,"['#london', '#ola', '#taxi', '#cab', '#discount', '#coupon', '#promo', '#gretathunberg', '#fridayfeeling', '#fridaythoughts']",[],https://twitter.com/OlaPromoUK/status/1233433063746605059,False,,0,,,,,,,"[{'user_id': '1216122522384699392', 'username': 'OlaPromoUK'}]",,,,
1233412004272058371,1233412004272058371,1582903312000,2020-02-28,15:21:52,GMT Summer Time,929399402841673731,iconowteam,ICONOWTEAM,,"Get 50% off your first 5 kapten rides!

KDCY8M3

Get £5 off your first 5 Ola rides!

TK796HQ
 https://hello.ola.app/refer/?referral_code=TK796HQ …
#OlaCabs #OlaUk #codes #discount
#5pounds #olalondon #kaptenuk #bolt #uber #kapten #RidersCodes #promocodes #vouchercodes #privatehire #RideLdn
#FridayFeeling",[],['https://hello.ola.app/refer/?referral_code=TK796HQ'],[],0,0,0,"['#olacabs', '#olauk', '#codes', '#discount', '#5pounds', '#olalondon', '#kaptenuk', '#bolt', '#uber', '#kapten', '#riderscodes', '#promocodes', '#vouchercodes', '#privatehire', '#rideldn', '#fridayfeeling']",[],https://twitter.com/iconowteam/status/1233412004272058371,False,,0,,,,,,,"[{'user_id': '929399402841673731', 'username': 'iconowteam'}]",,,,
1233101001768435713,1233101001768435713,1582829163000,2020-02-27,18:46:03,GMT Summer Time,2731272953,s4m33r123,Sameer,,"Download Ola and use promo code B6WDY2U to get £15 discount on your cabs. 

#olacab #London #Birmingham #Snowmageddon2020 #Travel #Ola #snowday",[],[],[],0,0,0,"['#olacab', '#london', '#birmingham', '#snowmageddon2020', '#travel', '#ola', '#snowday']",[],https://twitter.com/S4M33R123/status/1233101001768435713,False,,0,,,,,,,"[{'user_id': '2731272953', 'username': 'S4M33R123'}]",,,,
1233030351271976963,1233030351271976963,1582812318000,2020-02-27,14:05:18,GMT Summer Time,1169362164,har8ish8,HR,,"@Olacabs 
I'm fed up with Outstation Cabs Fare Structure. I travelled 200KM & estimate was approx 3100. But Final Bill was 4789. After a complaint with Ola Customer Care & many many follow up for last 11days, they offer 350 discount. What's going on @Olacabs ?? pic.twitter.com/d4gvTTOiyr",['olacabs'],[],['https://pbs.twimg.com/media/ERyakOwUcAAe_Of.jpg'],1,0,0,[],[],https://twitter.com/Har8ish8/status/1233030351271976963,False,,0,,,,,,,"[{'user_id': '1169362164', 'username': 'Har8ish8'}, {'user_id': '233973953', 'username': 'Olacabs'}]",,,,
1232979111951376385,1232979111951376385,1582800102000,2020-02-27,10:41:42,GMT Summer Time,1216122522384699392,olapromouk,OlaPromoUK,,"Get ready for the snow. Download the Ola app in the Play or App store, enter ' HY462U ' as your referral code and start saving. #London #Ola #Taxi #Cab #Discount #Coupon #Promo #UKsnow #ThursdayThoughts #Eurovision",[],[],[],0,0,0,"['#london', '#ola', '#taxi', '#cab', '#discount', '#coupon', '#promo', '#uksnow', '#thursdaythoughts', '#eurovision']",[],https://twitter.com/OlaPromoUK/status/1232979111951376385,False,,0,,,,,,,"[{'user_id': '1216122522384699392', 'username': 'OlaPromoUK'}]",,,,
1232949419101675521,1232949419101675521,1582793023000,2020-02-27,08:43:43,GMT Summer Time,1232546155289968642,thecoronagod,The Corona God,,"Peaceful trying to Cure Qoronavirus😂😂.
100% halal treatment. 78.6% discount if you use Code: OLA UBER
😂😂  https://twitter.com/assassi88313810/status/1232948459361243136 …",[],['https://twitter.com/assassi88313810/status/1232948459361243136'],[],0,0,1,[],[],https://twitter.com/TheCoronaGod/status/1232949419101675521,False,,0,,,,,,,"[{'user_id': '1232546155289968642', 'username': 'TheCoronaGod'}]",,,,
1232810028026990592,1232810028026990592,1582759789000,2020-02-26,23:29:49,GMT Summer Time,22927373,andrewmjoyce,Andy Joyce,,"@ola_supports shit service, tired to book for the first time tonight and all cars disappeared from the map. Care about  service not discount",['ola_supports'],[],[],1,0,0,[],[],https://twitter.com/andrewmjoyce/status/1232810028026990592,False,,0,,,,,,,"[{'user_id': '22927373', 'username': 'andrewmjoyce'}, {'user_id': '2542889478', 'username': 'ola_supports'}]",,,,
1232712584043880448,1232705741728825345,1582736557000,2020-02-26,17:02:37,GMT Summer Time,2542889478,ola_supports,Ola Support,,"Hi, we see that the coupon/offer code has not been applied for the ride. Therefore, the discount is not provided. Hope to serve you better.",['kiranbmaradhya'],[],[],1,0,0,[],[],https://twitter.com/ola_supports/status/1232712584043880448,False,,0,,,,,,,"[{'user_id': '2542889478', 'username': 'ola_supports'}, {'user_id': '224201450', 'username': 'kiranBMaradhya'}]",,,,
1232671893934792709,1232668904050196481,1582726856000,2020-02-26,14:20:56,GMT Summer Time,2542889478,ola_supports,Ola Support,,"Hi, Please be advised that with the cab pass, a maximum discount of Rs.50/- will be applied on all the rides whenever the difference between actual and flat fare is less than Rs. 50. You may also refer to this link for more information about it.  http://bit.ly/2Mr8nkI .",['sasipudi'],['http://bit.ly/2Mr8nkI'],[],0,0,0,[],[],https://twitter.com/ola_supports/status/1232671893934792709,False,,0,,,,,,,"[{'user_id': '2542889478', 'username': 'ola_supports'}, {'user_id': '120481381', 'username': 'sasipudi'}]",,,,
1232640567277998081,1232640567277998081,1582719387000,2020-02-26,12:16:27,GMT Summer Time,948254647713697794,qualitygadgets_,Quality Gadgets Hub,,"Discount Samsung Galaxy S8!
Used Samsung Galaxy S8 { Duos } is currently available.

Price: N60,000

Call: 08169698791
WhatsApp: 08076460107

Address: 12, Ola Ayeni street off Medical Road, Computer Village, Ikeja

Utmost QUALITY at all times🙏🏾❤️#qualitygadgetshub pic.twitter.com/IyscMpeHmr",[],[],[],0,18,9,['#qualitygadgetshub'],[],https://twitter.com/QualityGadgets_/status/1232640567277998081,False,,1,,,,,,,"[{'user_id': '948254647713697794', 'username': 'QualityGadgets_'}]",,,,
1232617923644141568,1232617923644141568,1582713988000,2020-02-26,10:46:28,GMT Summer Time,1216122522384699392,olapromouk,OlaPromoUK,,"Trying to save the pennies? Download the Ola app in the Play or App store, enter ' HY462U ' as your referral code and start saving. #London #Ola #Taxi #Cab #Discount #Coupon #Promo #WednesdayMotivation #WednesdayWisdom #LovePLT #AshWednesday",[],[],[],0,0,0,"['#london', '#ola', '#taxi', '#cab', '#discount', '#coupon', '#promo', '#wednesdaymotivation', '#wednesdaywisdom', '#loveplt', '#ashwednesday']",[],https://twitter.com/OlaPromoUK/status/1232617923644141568,False,,0,,,,,,,"[{'user_id': '1216122522384699392', 'username': 'OlaPromoUK'}]",,,,
1232610538078851072,1232610538078851072,1582712227000,2020-02-26,10:17:07,GMT Summer Time,929399402841673731,iconowteam,ICONOWTEAM,,"Get 50% off your first 5 kapten rides!

KDCY8M3

Get £5 off your first 5 Ola rides!

TK796HQ
 https://hello.ola.app/refer/?referral_code=TK796HQ …
#OlaCabs #OlaUk #codes #discount
#5pounds #olalondon #kaptenuk #bolt #uber #kapten #viavan #RidersCodes #promocodes #vouchercodes #privatehire #minicab #RideLdn",[],['https://hello.ola.app/refer/?referral_code=TK796HQ'],[],0,0,0,"['#olacabs', '#olauk', '#codes', '#discount', '#5pounds', '#olalondon', '#kaptenuk', '#bolt', '#uber', '#kapten', '#viavan', '#riderscodes', '#promocodes', '#vouchercodes', '#privatehire', '#minicab', '#rideldn']",[],https://twitter.com/iconowteam/status/1232610538078851072,False,,0,,,,,,,"[{'user_id': '929399402841673731', 'username': 'iconowteam'}]",,,,
1232412505047171074,1232412505047171074,1582665012000,2020-02-25,21:10:12,GMT Summer Time,1227215651250561024,taxi_codes,London taxi promo codes,,"£12 FREE TAXI RIDE - LONDON. Use code WYURSU to try Bolt for free. Works like Uber, app based, often the same UBER drivers. Redeem at  https://invite.bolt.eu/WYURSU 
#londontaxipromo #taxi #promo #bolt #uber #kapten #ola #promocode #discount #freebies #taxidiscount #london #cheaptaxi",[],['https://invite.bolt.eu/WYURSU'],[],0,0,0,"['#londontaxipromo', '#taxi', '#promo', '#bolt', '#uber', '#kapten', '#ola', '#promocode', '#discount', '#freebies', '#taxidiscount', '#london', '#cheaptaxi']",[],https://twitter.com/taxi_codes/status/1232412505047171074,False,,0,,,,,,,"[{'user_id': '1227215651250561024', 'username': 'taxi_codes'}]",,,,
1231973406612082689,1231973406612082689,1582560323000,2020-02-24,16:05:23,GMT Summer Time,1216122522384699392,olapromouk,OlaPromoUK,,"Start the week saving money. Download the Ola app in the Play or App store, enter ' HY462U ' as your referral code and start saving. #London #Ola #Taxi #Cab #Discount #Coupon #Promo #MondayMorning #MondayMotivation #MondayThoughts #TwinPeaksDay #IBlockedTheSun",[],[],[],0,0,0,"['#london', '#ola', '#taxi', '#cab', '#discount', '#coupon', '#promo', '#mondaymorning', '#mondaymotivation', '#mondaythoughts', '#twinpeaksday', '#iblockedthesun']",[],https://twitter.com/OlaPromoUK/status/1231973406612082689,False,,0,,,,,,,"[{'user_id': '1216122522384699392', 'username': 'OlaPromoUK'}]",,,,
1231915253346308097,1231909964052082688,1582546458000,2020-02-24,12:14:18,GMT Summer Time,2542889478,ola_supports,Ola Support,,"We would like to inform you that a maximum discount of Rs.50/- will be applied to all the rides whenever the difference between actual and flat fare is less than Rs.50/-. To know more kindly, refer to the link  http://bit.ly/2Mr8nkI . However, if you have any discrepancy (1/2)",['sat3974'],['http://bit.ly/2Mr8nkI'],[],0,0,0,[],[],https://twitter.com/ola_supports/status/1231915253346308097,False,,0,,,,,,,"[{'user_id': '2542889478', 'username': 'ola_supports'}, {'user_id': '2605823700', 'username': 'sat3974'}]",,,,
1231893277974159360,1231893277974159360,1582541219000,2020-02-24,10:46:59,GMT Summer Time,26193219,nashikanand,आनंद जाधव,,@Olacabs I book my bike at morning on ola app when I book app I get info that total distance are 4.4 km and estimated fare was 37 rupee after discount u pay 21 rupees but when ride finish I have bill with 60 rupaye and total distance nearly 7 km I try to contact call center,['olacabs'],[],[],1,0,0,[],[],https://twitter.com/nashikanand/status/1231893277974159360,False,,0,,,,,,,"[{'user_id': '26193219', 'username': 'nashikanand'}, {'user_id': '233973953', 'username': 'Olacabs'}]",,,,
1231880036145197056,1231880036145197056,1582538062000,2020-02-24,09:54:22,GMT Summer Time,382008949,ngtindia,NatGeoTravellerIndia,,"Sponsored | Save on your next Ola Outstation ride with 
@NGTIndia
 Online Holiday Festival. Click on the link below, answer the contest question, and you could avail of a discount of INR 150!

 https://natgeotravelfair.com/home/ola-3/  pic.twitter.com/MnDX8z8vjQ",['ngtindia'],['https://natgeotravelfair.com/home/ola-3/'],['https://pbs.twimg.com/media/ERiEWt3UcAUt-Jk.jpg'],0,2,1,[],[],https://twitter.com/NGTIndia/status/1231880036145197056,False,,0,,,,,,,"[{'user_id': '382008949', 'username': 'NGTIndia'}]",,,,
1231871857915240448,1231871857915240448,1582536112000,2020-02-24,09:21:52,GMT Summer Time,2699751424,micawilliams10,Mića Williams,,"#Ola taxi discount code 

Sign up using my code:
BH73JYU 

£10-£25",[],[],[],0,0,0,['#ola'],[],https://twitter.com/MicaWilliams10/status/1231871857915240448,False,,0,,,,,,,"[{'user_id': '2699751424', 'username': 'MicaWilliams10'}]",,,,
1231661623510695936,1231657225120292864,1582485988000,2020-02-23,19:26:28,GMT Summer Time,929399402841673731,iconowteam,ICONOWTEAM,,"Get 50% off your first 5 kapten rides!

KDCY8M3

Get £5 off your first 5 Ola rides!

TK796HQ
 https://hello.ola.app/refer/?referral_code=TK796HQ …
#OlaCabs #OlaUk #codes #discount
#5pounds #olalondon #kaptenuk #bolt #uber #kapten #viavan #RidersCodes #promocodes #vouchercodes #privatehire #minicab #RideLdn",['skysportspl'],['https://hello.ola.app/refer/?referral_code=TK796HQ'],[],0,0,0,"['#olacabs', '#olauk', '#codes', '#discount', '#5pounds', '#olalondon', '#kaptenuk', '#bolt', '#uber', '#kapten', '#viavan', '#riderscodes', '#promocodes', '#vouchercodes', '#privatehire', '#minicab', '#rideldn']",[],https://twitter.com/iconowteam/status/1231661623510695936,False,,0,,,,,,,"[{'user_id': '929399402841673731', 'username': 'iconowteam'}, {'user_id': '713993413', 'username': 'SkySportsPL'}]",,,,
1231609380375875584,1231609380375875584,1582473533000,2020-02-23,15:58:53,GMT Summer Time,929399402841673731,iconowteam,ICONOWTEAM,,"Get 50% off your first 5 kapten rides!

KDCY8M3

Get £5 off your first 5 Ola rides!

TK796HQ
 https://hello.ola.app/refer/?referral_code=TK796HQ …
#OlaCabs #OlaUk #codes #discount
#5pounds #olalondon #kaptenuk #bolt #uber #kapten #viavan #RidersCodes #promocodes #vouchercodes #privatehire #minicab #RideLdn",[],['https://hello.ola.app/refer/?referral_code=TK796HQ'],[],0,0,0,"['#olacabs', '#olauk', '#codes', '#discount', '#5pounds', '#olalondon', '#kaptenuk', '#bolt', '#uber', '#kapten', '#viavan', '#riderscodes', '#promocodes', '#vouchercodes', '#privatehire', '#minicab', '#rideldn']",[],https://twitter.com/iconowteam/status/1231609380375875584,False,,0,,,,,,,"[{'user_id': '929399402841673731', 'username': 'iconowteam'}]",,,,
1231547792587403264,1231547792587403264,1582458849000,2020-02-23,11:54:09,GMT Summer Time,1216122522384699392,olapromouk,OlaPromoUK,,"Great result Tyson Fury , now try our knockout deals. Download the Ola app in the Play or App store, enter ' HY462U ' as your referral code and start saving. #London #Ola #Taxi #Cab #Discount #Coupon #Promo #FuryWilder #SundayThoughts #SundayMotivation #SundayBrunch",[],[],[],0,0,0,"['#london', '#ola', '#taxi', '#cab', '#discount', '#coupon', '#promo', '#furywilder', '#sundaythoughts', '#sundaymotivation', '#sundaybrunch']",[],https://twitter.com/OlaPromoUK/status/1231547792587403264,False,,0,,,,,,,"[{'user_id': '1216122522384699392', 'username': 'OlaPromoUK'}]",,,,
1231527227482767361,1231527227482767361,1582453946000,2020-02-23,10:32:26,GMT Summer Time,2516213647,joyab8c,Debabrata Mukhopadhyay,,"@ola_supports When I cancelled due to network issue... you charged 50 rs.. for cancellation...

now you cancelled after waiting me for 20 mins... at 1.20 am in pune airport... why.. you should not give me 50 rs. discount in my next ride....
refer attached image..  pic.twitter.com/zQvF1jsDtr",['ola_supports'],[],['https://pbs.twimg.com/media/ERdDer3VUAANNS1.jpg'],0,0,0,[],[],https://twitter.com/joyab8c/status/1231527227482767361,False,,0,,,,,,,"[{'user_id': '2516213647', 'username': 'joyab8c'}, {'user_id': '2542889478', 'username': 'ola_supports'}]",,,,
1231239724078993409,1231239724078993409,1582385400000,2020-02-22,15:30:00,GMT Summer Time,382008949,ngtindia,NatGeoTravellerIndia,,"Sponsored |Through India's first Online Holiday Festival, @NGTIndia and Ola brings you the chance to save on your next Ola Outstation ride. Click on the link below, answer the contest question, and you could avail of a discount of INR 150!  

Link:  https://natgeotravelfair.com/home/ola-2/  pic.twitter.com/iABQ2mwaGQ",['ngtindia'],['https://natgeotravelfair.com/home/ola-2/'],['https://pbs.twimg.com/media/EROdAi4UUAI4aQm.jpg'],1,2,9,[],[],https://twitter.com/NGTIndia/status/1231239724078993409,False,,0,,,,,,,"[{'user_id': '382008949', 'username': 'NGTIndia'}]",,,,
1231201209257586689,1231201209257586689,1582376217000,2020-02-22,12:56:57,GMT Summer Time,1085115588563808256,digitalaksh,Dm.Akshay,,"Welcome to the State Of Safe Taxis 🚕
Download Now on Google Play Store-  http://bit.ly/hahacar 
and ios App store  http://bit.ly/HahaCar 
Use This Reference Code - Haha70 
& 
Get big discounts🤩
#ola #uber #cabservice #haha70 #pune #discount #ride #safe #hahacar #lowpricedfares pic.twitter.com/vtktKXsUm0",[],"['http://bit.ly/hahacar', 'http://bit.ly/HahaCar']",['https://pbs.twimg.com/media/ERYa4NNVAAAoYN9.jpg'],0,0,2,"['#ola', '#uber', '#cabservice', '#haha70', '#pune', '#discount', '#ride', '#safe', '#hahacar', '#lowpricedfares']",[],https://twitter.com/DigitalAksh/status/1231201209257586689,False,,0,,,,,,,"[{'user_id': '1085115588563808256', 'username': 'DigitalAksh'}]",,,,
1231192416201400323,1231142314656985091,1582374121000,2020-02-22,12:22:01,GMT Summer Time,2542889478,ola_supports,Ola Support,,"Hi, as informed previously you will get a discount whenever there is a difference between actual and flat fare is less than Rs.50/-.",['venksav'],[],[],0,0,0,[],[],https://twitter.com/ola_supports/status/1231192416201400323,False,,0,,,,,,,"[{'user_id': '2542889478', 'username': 'ola_supports'}, {'user_id': '188299271', 'username': 'venksav'}]",,,,
1231180641439449090,1231142314656985091,1582371313000,2020-02-22,11:35:13,GMT Summer Time,2542889478,ola_supports,Ola Support,,"We see that the Ola pass is active on our records. We would like to inform you that a maximum discount of Rs.50/- will be applied to all the rides whenever the difference between actual and flat fare is less than Rs.50/-. To know more kindly, refer to the link (1/2)",['venksav'],[],[],1,0,0,[],[],https://twitter.com/ola_supports/status/1231180641439449090,False,,0,,,,,,,"[{'user_id': '2542889478', 'username': 'ola_supports'}, {'user_id': '188299271', 'username': 'venksav'}]",,,,
1231175733977829376,1231175733977829376,1582370143000,2020-02-22,11:15:43,GMT Summer Time,1215149245050679297,dmhelen1,DM helen,,"Welcome to the State Of Safe Taxis 🚕
Download Now and Get big discounts🤩

Reference Code - HahaGo

#ola #uber #cabservice #mumbai #pune #discount #ride #safe pic.twitter.com/oeJcGWvucg",[],[],['https://pbs.twimg.com/media/ERYDyHVU4AE8ieU.jpg'],0,0,2,"['#ola', '#uber', '#cabservice', '#mumbai', '#pune', '#discount', '#ride', '#safe']",[],https://twitter.com/dmhelen1/status/1231175733977829376,False,,0,,,,,,,"[{'user_id': '1215149245050679297', 'username': 'dmhelen1'}]",,,,
